fold,source_row_index,Variant_ID,Label,score,fold_selected_threshold,threshold,prediction,evaluation_split,dataset,error_type,distance_to_threshold,confidence_band
4.0,1534.0,VAR_003316,0,0.9836011841024392,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.5454508940236824,high
0.0,1535.0,VAR_001173,1,0.8802156475678562,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4420653574890993,high
2.0,1536.0,VAR_005804,1,0.9725203574666926,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5343700673879357,high
2.0,1537.0,VAR_001681,1,0.5075801852752747,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.06942989519651782,moderate
0.0,1539.0,VAR_004654,0,0.1269761382200282,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.31117415185872865,high
0.0,1540.0,VAR_003735,1,0.8278724732473203,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3897221831685634,high
2.0,1541.0,VAR_002336,0,0.061473410451024,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3766768796277329,high
4.0,1544.0,VAR_006535,1,0.4106320495476923,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.02751824053106461,borderline
4.0,1545.0,VAR_000720,1,0.9809797804467094,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5428294903679525,high
4.0,1546.0,VAR_005575,1,0.7598049923223048,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3216547022435479,high
2.0,1549.0,VAR_003614,0,0.1433381705299739,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.29481211954878295,high
4.0,1550.0,VAR_001065,1,0.9941734388623688,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5560231487836118,high
2.0,1553.0,VAR_004902,1,0.9864804978706004,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5483302077918435,high
0.0,1554.0,VAR_003073,0,0.8848659106718189,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.44671562059306197,high
4.0,1555.0,VAR_000655,0,0.8624245270020947,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4242742369233378,high
4.0,1556.0,VAR_003146,1,0.4006343848158667,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.03751590526289017,borderline
1.0,1557.0,VAR_002823,1,0.9645126054062476,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5263623153274908,high
3.0,1558.0,VAR_005778,1,0.9659204275089274,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5277701374301704,high
1.0,1561.0,VAR_005867,1,0.8643574691403404,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4262071790615835,high
1.0,1562.0,VAR_003460,0,0.0573354167177409,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.380814873361016,high
0.0,1563.0,VAR_005689,0,0.064989644891107,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3731606451876499,high
2.0,1564.0,VAR_005160,1,0.96899145744853,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.530841167369773,high
0.0,1565.0,VAR_003477,1,0.3576212164545935,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.0805290736241634,moderate
4.0,1566.0,VAR_003999,0,0.0583403820171236,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3798099080616333,high
0.0,1567.0,VAR_002479,1,0.9688248670320856,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5306745769533288,high
3.0,1568.0,VAR_005137,1,0.8109283316867109,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.37277804160795397,high
4.0,1569.0,VAR_005141,1,0.9103306529788296,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.47218036290007276,high
1.0,1570.0,VAR_002713,0,0.6721031743556335,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.2339528842768766,high
3.0,1571.0,VAR_003755,1,0.9691816583860768,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.53103136830732,high
3.0,1573.0,VAR_000719,1,0.9823598248403262,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5442095347615694,high
0.0,1574.0,VAR_000488,1,0.0787113990752212,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.35943889100353565,high
2.0,1576.0,VAR_002165,1,0.8865485700949098,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.44839828001615295,high
2.0,1577.0,VAR_000338,0,0.0895172076461951,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3486330824325618,high
4.0,1579.0,VAR_002125,0,0.2365658308941711,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.20158445918458578,high
3.0,1580.0,VAR_001358,0,0.5317521510663332,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.09360186098757634,moderate
4.0,1581.0,VAR_002001,1,0.96651800651268,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5283677164339231,high
1.0,1582.0,VAR_004753,0,0.011133668457777,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.42701662162097986,high
2.0,1583.0,VAR_000854,1,0.7534623344081355,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3153120443293786,high
4.0,1584.0,VAR_000726,0,0.0968695378105913,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.34128075226816557,high
4.0,1586.0,VAR_001179,1,0.8515612069464645,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.41341091686770765,high
1.0,1588.0,VAR_001400,1,0.815543369637137,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.37739307955838014,high
2.0,1589.0,VAR_001750,1,0.161387620546581,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.2767626695321759,high
1.0,1590.0,VAR_003180,0,0.0597302644916388,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.37842002558711807,high
0.0,1591.0,VAR_006323,0,0.0874442059524724,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.35070608412628446,high
3.0,1592.0,VAR_005720,0,0.5432179352306066,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.10506764515184969,moderate
2.0,1593.0,VAR_005392,0,0.0209029909915878,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.41724729908716907,high
3.0,1594.0,VAR_005186,1,0.0756425729530489,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.362507717125708,high
1.0,1595.0,VAR_002065,0,0.132221726938458,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3059285631402989,high
0.0,1597.0,VAR_006537,0,0.9045664321721444,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4664161420933875,high
4.0,1598.0,VAR_006381,1,0.9769509103085322,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5388006202297753,high
2.0,1599.0,VAR_001719,0,0.0232640856637076,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4148862044150493,high
4.0,1600.0,VAR_002631,1,0.6426734061593657,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.20452311608060886,high
4.0,1601.0,VAR_006145,1,0.9574299016334888,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.519279611554732,high
1.0,1602.0,VAR_001915,0,0.7133268383687028,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.2751765482899459,high
3.0,1603.0,VAR_001612,1,0.6742770567280469,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.23612676664929005,high
1.0,1604.0,VAR_006076,1,0.7370384926499132,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2988882025711563,high
3.0,1606.0,VAR_000025,1,0.7924570225843413,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.35430673250558437,high
4.0,1607.0,VAR_003329,1,0.9881437253917909,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.549993435313034,high
0.0,1608.0,VAR_004726,1,0.9899329431150548,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5517826530362979,high
3.0,1609.0,VAR_005402,1,0.52145453843269,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.08330424835393307,moderate
2.0,1613.0,VAR_005456,1,0.9608858678349644,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5227355777562075,high
2.0,1614.0,VAR_002034,0,0.1605567206340613,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.2775935694446956,high
2.0,1616.0,VAR_005142,1,0.4163944902789175,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.02175579979983938,borderline
4.0,1617.0,VAR_004636,0,0.7574979747587901,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.3193476846800332,high
1.0,1618.0,VAR_005093,1,0.9249138852892322,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.48676359521047535,high
0.0,1619.0,VAR_004196,0,0.8757595886005729,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.437609298521816,high
4.0,1620.0,VAR_002508,1,0.9545671894109928,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.516416899332236,high
2.0,1621.0,VAR_005643,1,0.6896428530352364,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.25149256295647954,high
1.0,1622.0,VAR_003341,1,0.3438670998773915,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.09428319020136539,moderate
3.0,1623.0,VAR_001997,1,0.8548407540530579,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.41669046397430104,high
3.0,1625.0,VAR_003686,0,0.6190511468071838,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.18090085672842687,moderate
1.0,1626.0,VAR_002433,0,0.027841894324512,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4103083957542449,high
0.0,1627.0,VAR_000736,1,0.9606368455460832,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5224865554673264,high
0.0,1628.0,VAR_000045,1,0.9385249119823256,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5003746219035687,high
1.0,1631.0,VAR_000159,0,0.9181946478458556,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4800443577670987,high
4.0,1632.0,VAR_000782,1,0.9625257644145954,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5243754743358384,high
0.0,1633.0,VAR_003257,1,0.9331271938073098,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4949769037285529,high
0.0,1634.0,VAR_000751,0,0.4873607530528495,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.049210462974092595,borderline
3.0,1635.0,VAR_003548,0,0.3289527011330816,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.10919758894567527,moderate
3.0,1636.0,VAR_002166,1,0.9407738749423324,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5026235848635756,high
2.0,1637.0,VAR_005079,1,0.6763686832539492,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.23821839317519228,high
2.0,1638.0,VAR_003956,0,0.2488776430049425,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.1892726470738144,moderate
3.0,1640.0,VAR_004329,1,0.7170410098907748,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2788907198120179,high
0.0,1641.0,VAR_004743,1,0.6056276201674176,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.16747733008866067,moderate
2.0,1642.0,VAR_000330,1,0.9158812608328468,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.47773097075408993,high
3.0,1643.0,VAR_000268,1,0.5145628600260229,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.07641256994726603,moderate
1.0,1644.0,VAR_005970,0,0.8457899688736953,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4076396787949384,high
3.0,1647.0,VAR_005188,1,0.2348187865039855,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.2033315035747714,high
3.0,1648.0,VAR_004635,0,0.222794710172588,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.21535557990616888,high
1.0,1650.0,VAR_000716,1,0.7504327928950838,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3122825028163269,high
3.0,1651.0,VAR_004165,0,0.0135601948001865,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4245900952785704,high
3.0,1652.0,VAR_000058,1,0.5327765541333944,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.09462626405463753,moderate
3.0,1653.0,VAR_002530,1,0.7748646525122134,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3367143624334565,high
4.0,1654.0,VAR_001175,1,0.7911215576543006,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3529712675755437,high
4.0,1655.0,VAR_000425,0,0.3221349527181954,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.11601533736056147,moderate
4.0,1656.0,VAR_005206,1,0.9214879558772016,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.48333766579844467,high
1.0,1657.0,VAR_003347,1,0.4108809642897745,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.02726932578898239,borderline
2.0,1658.0,VAR_005879,1,0.4539986040567794,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.0158483139780225,borderline
3.0,1659.0,VAR_003344,1,0.5091616845798351,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.07101139450107824,moderate
1.0,1660.0,VAR_002546,0,0.9585999689289808,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.520449678850224,high
3.0,1661.0,VAR_006026,0,0.2650971703505496,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.1730531197282073,moderate
1.0,1662.0,VAR_003776,1,0.9761692948072428,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5380190047284859,high
1.0,1663.0,VAR_000409,1,0.5162964150779517,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.07814612499919477,moderate
2.0,1664.0,VAR_002923,1,0.9082667512644906,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.47011646118573375,high
4.0,1666.0,VAR_000563,0,0.0437402319021499,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.394410058176607,high
1.0,1667.0,VAR_006105,1,0.9240623551388704,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4859120650601135,high
4.0,1669.0,VAR_003358,1,0.8313256238175977,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3931753337388408,high
0.0,1670.0,VAR_004759,1,0.8866987253823131,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4485484353035562,high
0.0,1672.0,VAR_001765,1,0.2233945015193103,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.21475578855944658,high
4.0,1676.0,VAR_003063,1,0.9906477991956562,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5524975091168993,high
2.0,1678.0,VAR_000831,0,0.6763075689292499,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.23815727885049304,high
3.0,1679.0,VAR_006044,1,0.9066763796243392,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.46852608954558234,high
4.0,1681.0,VAR_003777,1,0.9794107730987704,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5412604830200136,high
0.0,1682.0,VAR_005519,1,0.5841966784689531,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.14604638839019618,moderate
3.0,1683.0,VAR_003763,1,0.9504295512998252,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5122792612210683,high
0.0,1684.0,VAR_003588,0,0.1268998918921208,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3112503981866361,high
0.0,1686.0,VAR_004968,1,0.9872977052002814,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5491474151215245,high
3.0,1687.0,VAR_002453,1,0.4971040448839856,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.058953754805228686,moderate
1.0,1688.0,VAR_002434,1,0.9521612819374152,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5140109918586584,high
1.0,1689.0,VAR_001217,0,0.0340231637748857,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4041271263038712,high
4.0,1690.0,VAR_000085,1,0.4128019977115177,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.025348292367239178,borderline
1.0,1692.0,VAR_003673,1,0.9503067116589138,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5121564215801568,high
1.0,1693.0,VAR_005096,1,0.9853989691050652,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5472486790263082,high
2.0,1694.0,VAR_000120,1,0.9684934907736406,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5303432006948836,high
0.0,1695.0,VAR_001700,1,0.5372240666597478,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.09907377658099087,moderate
1.0,1696.0,VAR_004909,1,0.8557236198401207,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4175733297613638,high
2.0,1698.0,VAR_005329,0,0.2480191369829429,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.190131153095814,moderate
4.0,1699.0,VAR_005398,1,0.7328708506477013,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2947205605689444,high
2.0,1700.0,VAR_006055,1,0.5694684726975238,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.13131818261876688,moderate
4.0,1701.0,VAR_004124,0,0.0814215376173005,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3567287524614564,high
1.0,1703.0,VAR_005453,1,0.9608051217169522,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5226548316381954,high
0.0,1704.0,VAR_000818,1,0.8253913366022323,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3872410465234754,high
4.0,1705.0,VAR_001411,0,0.7774195146885673,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.3392692246098104,high
3.0,1706.0,VAR_000778,0,0.2739827665725673,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.16416752350618957,moderate
3.0,1708.0,VAR_003496,0,0.1197809533130016,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3183693367657553,high
2.0,1710.0,VAR_003372,1,0.840190581992205,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4020402919134481,high
4.0,1711.0,VAR_002543,0,0.0497313166041922,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.38841897347456467,high
4.0,1712.0,VAR_001682,1,0.4952113107928159,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.057061020714058996,moderate
3.0,1713.0,VAR_000886,0,0.4877865115026404,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.04963622142388352,borderline
0.0,1715.0,VAR_005792,1,0.6464257371802314,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.20827544710147455,high
4.0,1716.0,VAR_001800,1,0.9904612413092756,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5523109512305187,high
0.0,1717.0,VAR_003928,0,0.0534296940958837,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.38472059598287317,high
4.0,1718.0,VAR_003123,0,0.0168849184427783,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4212653716359786,high
3.0,1719.0,VAR_004014,1,0.9871256613709098,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.548975371292153,high
4.0,1720.0,VAR_002247,1,0.9756700698739424,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5375197797951856,high
0.0,1721.0,VAR_005670,0,0.3228324935489182,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.1153177965298387,moderate
3.0,1722.0,VAR_004008,1,0.9311415342674636,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4929912441887067,high
3.0,1723.0,VAR_000918,0,0.3465075789953297,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.0916427110834272,moderate
3.0,1725.0,VAR_004429,1,0.8191998205933932,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.38104953051463636,high
2.0,1726.0,VAR_005348,1,0.9871834680007668,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5490331779220099,high
4.0,1727.0,VAR_000471,0,0.5965071523728536,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.15835686229409668,moderate
3.0,1729.0,VAR_006374,1,0.9711822444247116,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5330319543459547,high
1.0,1730.0,VAR_001196,0,0.0200228796264484,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4181274104523085,high
1.0,1731.0,VAR_005370,1,0.2585142963207013,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.1796359937580556,moderate
1.0,1732.0,VAR_005939,1,0.5432621675396099,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.10511187746085299,moderate
0.0,1733.0,VAR_001478,1,0.6184204410513778,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.18027015097262095,moderate
3.0,1734.0,VAR_005396,1,0.4820668498532758,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.043916559774518915,borderline
2.0,1735.0,VAR_000942,1,0.3991240620036047,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.039026228075152214,borderline
3.0,1736.0,VAR_000367,1,0.9392857731582543,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5011354830794974,high
0.0,1737.0,VAR_005460,1,0.9888870726409996,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5507367825622427,high
1.0,1738.0,VAR_001570,1,0.4118043581609839,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.026345931917773013,borderline
4.0,1739.0,VAR_000307,1,0.9163293954706327,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.47817910539187586,high
0.0,1740.0,VAR_005146,1,0.2466961923352862,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.1914540977434707,moderate
0.0,1741.0,VAR_004372,0,0.6505809998964821,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.21243070981772522,high
4.0,1742.0,VAR_005182,1,0.9183233826044828,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4801730925257259,high
0.0,1744.0,VAR_001170,0,0.0704487876343154,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3677015024444415,high
0.0,1745.0,VAR_005430,1,0.977325099834975,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5391748097562181,high
4.0,1747.0,VAR_004772,0,0.0188297269987058,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4193205630800511,high
4.0,1749.0,VAR_001721,0,0.0572318832777562,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3809184068010007,high
1.0,1750.0,VAR_001530,1,0.6910738958165002,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.25292360573774336,high
0.0,1751.0,VAR_004952,0,0.6448145800258398,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.2066642899470829,high
2.0,1752.0,VAR_004270,1,0.4286108556207636,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.009539434457993268,borderline
4.0,1753.0,VAR_005405,1,0.9924184657071328,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5542681756283758,high
1.0,1755.0,VAR_002333,1,0.94824704417215,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5100967540933932,high
1.0,1756.0,VAR_005686,1,0.9059322556782272,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.46778196559947033,high
3.0,1757.0,VAR_005037,0,0.25087535563611,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.18727493444264687,moderate
4.0,1758.0,VAR_006041,0,0.8589049488753658,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.42075465879660895,high
2.0,1760.0,VAR_004689,0,0.424486341383376,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.0136639486953809,borderline
3.0,1761.0,VAR_004320,1,0.3134516993306125,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.12469859074814438,moderate
0.0,1763.0,VAR_000108,1,0.975311452165258,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5371611620865011,high
2.0,1764.0,VAR_003414,1,0.9048038015531472,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4666535114743903,high
4.0,1766.0,VAR_006480,0,0.0985392942411768,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3396109958375801,high
1.0,1767.0,VAR_001338,1,0.7591722061079637,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.32102191602920677,high
