path,extension,bytes,classification,reason
.codex_backups/final_test_legacy_eval_20260623_015807/artifacts/metrics/experiments/experiment_001_initial/all_evaluation_metrics.csv,.csv,9901,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/optuna_medical_optimization_report.md,.md,3682,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/panel_specific_final_interpretation.md,.md,549,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/acmg_feature_mapping.csv,.csv,616,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/advanced_threshold_comparison.csv,.csv,25260,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/all_evaluation_metrics.csv,.csv,9901,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/baseline_results.csv,.csv,1922,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/calibration_comparison.csv,.csv,3183,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/calibration_decision_matrix.csv,.csv,2381,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/class_distribution_by_dataset.csv,.csv,329,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/correlation_matrix_top_features.csv,.csv,20678,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/dataset_summary.csv,.csv,251,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/error_analysis.csv,.csv,4952,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/error_analysis_key_features.csv,.csv,1227,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/experiment_comparison.csv,.csv,2707,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/feature_group_ablation_results.csv,.csv,2075,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/feature_importance.csv,.csv,10363,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/feature_importance_top30.csv,.csv,837,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_acmg_feature_mapping.csv,.csv,2341,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_ensemble_comparison.csv,.csv,9108,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_ensemble_weights.csv,.csv,8258,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_error_group_feature_summary.csv,.csv,21766,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_evaluation_metrics.csv,.csv,1205,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_false_negative_cases.csv,.csv,37625,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_false_positive_cases.csv,.csv,61902,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_feature_importance_top30.csv,.csv,365,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_medical_metric_comparison.csv,.csv,3170,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_metric_verification_audit.csv,.csv,596,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_model_selection_table.csv,.csv,5985,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_panel_specific_metrics.csv,.csv,1129,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/final_selection_board.csv,.csv,17186,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/fold_threshold_stability.csv,.csv,5546,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/main_model_cv_results.csv,.csv,3750,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/missingness_by_feature_group.csv,.csv,541,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/missingness_summary.csv,.csv,45816,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/model_comparison_metrics.csv,.csv,860,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/model_diagnosis_summary.csv,.csv,359,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/model_zoo_fold_metrics.csv,.csv,15198,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/model_zoo_metrics.csv,.csv,6526,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/optuna_before_after_comparison.csv,.csv,1182,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/optuna_medical_best_params.csv,.csv,332,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/optuna_medical_candidate_fold_metrics.csv,.csv,2484,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/optuna_medical_candidate_overfitting_gaps.csv,.csv,356,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/optuna_medical_trials.csv,.csv,34021,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/overfitting_gap_analysis.csv,.csv,5684,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/overlap_summary.csv,.csv,483,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/panel_generalization_results.csv,.csv,147,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/panel_specific_error_analysis.csv,.csv,42275,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/panel_unique_bootstrap_ci.csv,.csv,1513,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/phase10_before_after_comparison.csv,.csv,1717,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/threshold_optimization.csv,.csv,14527,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/threshold_results.csv,.csv,170,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/optuna_legacy_eval_20260623_012155/reports/tables/validation_split_diagnostics.csv,.csv,375,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_001_initial/all_evaluation_metrics.csv,.csv,9901,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_001_initial/config.json,.json,174,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_001_initial/diagnosis.md,.md,212,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_001_initial/error_analysis.csv,.csv,4952,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_001_initial/feature_importance.csv,.csv,10363,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_001_initial/main_model_cv_results.csv,.csv,3750,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_001_initial/metrics.csv,.csv,2439,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_001_initial/panel_generalization_results.csv,.csv,147,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_001_initial/threshold_results.csv,.csv,170,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_002_f1_threshold/config.json,.json,188,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_002_f1_threshold/diagnosis.md,.md,205,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_002_f1_threshold/metrics.csv,.csv,2439,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_003_youden_threshold/config.json,.json,189,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_003_youden_threshold/diagnosis.md,.md,186,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_003_youden_threshold/metrics.csv,.csv,2439,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_004_extra_trees/config.json,.json,189,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_004_extra_trees/diagnosis.md,.md,148,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_004_extra_trees/metrics.csv,.csv,1145,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_005_catboost/config.json,.json,189,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_005_catboost/diagnosis.md,.md,142,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_005_catboost/metrics.csv,.csv,1136,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_006_ensemble_stack/config.json,.json,189,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_006_ensemble_stack/diagnosis.md,.md,165,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_006_ensemble_stack/metrics.csv,.csv,1153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_007_lr_ek_only/config.json,.json,188,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_007_lr_ek_only/diagnosis.md,.md,172,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_007_lr_ek_only/metrics.csv,.csv,2222,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_008_ek_only_features/config.json,.json,177,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_008_ek_only_features/diagnosis.md,.md,160,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_008_ek_only_features/metrics.csv,.csv,427,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_009_al_only_features/config.json,.json,177,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_009_al_only_features/diagnosis.md,.md,160,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_009_al_only_features/metrics.csv,.csv,427,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_010_engineered_only/config.json,.json,177,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_010_engineered_only/diagnosis.md,.md,175,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/experiment_010_engineered_only/metrics.csv,.csv,441,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/lightgbm_balanced_regularized/config.json,.json,327,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/lightgbm_balanced_regularized/metrics.csv,.csv,782,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/lightgbm_conservative_regularized/config.json,.json,327,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/lightgbm_conservative_regularized/metrics.csv,.csv,806,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/lightgbm_current_best/config.json,.json,291,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/lightgbm_current_best/metrics.csv,.csv,736,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/lightgbm_high_capacity_controlled/config.json,.json,330,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/experiments/lightgbm_high_capacity_controlled/metrics.csv,.csv,793,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/feature_list.json,.json,5696,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/final_config.json,.json,712,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/final_feature_list.json,.json,5696,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/final_metrics.json,.json,1465,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/final_model_decision.json,.json,7382,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/final_threshold.json,.json,250,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/metrics/optuna_medical_best_params.json,.json,2766,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_001_initial/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_002_f1_threshold/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_003_youden_threshold/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_004_extra_trees/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_005_catboost/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_006_ensemble_stack/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_007_lr_ek_only/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_008_ek_only_features/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_009_al_only_features/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/experiments/experiment_010_engineered_only/README.md,.md,153,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/final_model.pkl,.pkl,1217444,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/final_model_columns.txt,.txt,3495,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/lightgbm_final.joblib,.joblib,9797876,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/models/model_columns.txt,.txt,3495,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/final_ensemble_oof_predictions.csv,.csv,408134,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/final_ensemble_panel_predictions.csv,.csv,52933,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/final_master_cv_predictions.csv,.csv,220660,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/final_panel_predictions.csv,.csv,29330,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/master_cv_model_predictions_phase9.csv,.csv,1178574,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/model_zoo_folds/fold_0_predictions.csv,.csv,69533,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/model_zoo_folds/fold_1_predictions.csv,.csv,69073,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/model_zoo_folds/fold_2_predictions.csv,.csv,69039,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/model_zoo_folds/fold_3_predictions.csv,.csv,69999,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/model_zoo_folds/fold_4_predictions.csv,.csv,70372,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/model_zoo_oof_predictions.csv,.csv,317968,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/model_zoo_panel_predictions.csv,.csv,41687,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/oof_predictions.csv,.csv,140654,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/optuna_medical_candidate_oof_predictions.csv,.csv,190893,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/optuna_medical_candidate_panel_predictions.csv,.csv,19912,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/panel_unique_model_predictions_phase9.csv,.csv,21316,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/predictions/panel_unique_predictions.csv,.csv,19465,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/preprocessors/feature_engineer.joblib,.joblib,40787,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/artifacts/preprocessors/final_preprocessor.pkl,.pkl,40787,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/calibration_decision_review.md,.md,2787,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/current_results_verification.md,.md,995,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/EDA_MODEL_BRIDGE.md,.md,8368,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/EDA_REPORT.md,.md,43480,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/TEKNOFEST2026_EDA.ipynb,.ipynb,28779,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/TEKNOFEST2026_EDA_EXECUTED.ipynb,.ipynb,417453,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/figures/al_pca_cumulative_variance.png,.png,58350,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/figures/eda_model_feature_alignment.png,.png,50241,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/figures/ek_spearman_correlation.png,.png,50477,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/figures/missingness_top80.png,.png,128762,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/figures/top10_numeric_boxplots.png,.png,110355,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/tables/eda_model_feature_alignment.csv,.csv,30605,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
.codex_backups/v3_baseline_freeze_20260624_150902/reports/eda/tables/eda_panel_model_alignment.csv,.csv,409,SAFE_DELETE_CANDIDATE,cache or local restoration backup; never delete before confirmation
