row_index,Variant_ID,Label,is_master_shared,validation_fold
1784,VAR_002997,0,False,2
1785,VAR_004530,1,False,1
1786,VAR_005987,1,False,2
1787,VAR_002784,1,True,-1
1788,VAR_003305,0,False,2
1789,VAR_003158,1,True,-1
1790,VAR_005603,1,False,3
1791,VAR_005479,1,False,0
1792,VAR_003184,1,True,-1
1793,VAR_005774,1,False,0
1794,VAR_000983,1,True,-1
1795,VAR_002760,1,True,-1
1796,VAR_002224,1,False,0
1797,VAR_002217,1,False,3
1798,VAR_004549,1,True,-1
1799,VAR_006488,1,False,0
1800,VAR_001855,0,False,4
1801,VAR_000439,1,False,0
1802,VAR_005202,0,False,2
1803,VAR_000339,1,False,3
1804,VAR_000746,1,False,4
1805,VAR_001011,0,False,4
1806,VAR_000593,1,True,-1
1807,VAR_000857,1,False,1
1808,VAR_000237,1,False,4
1809,VAR_005531,1,False,4
1810,VAR_004482,1,False,0
1811,VAR_003528,0,False,0
1812,VAR_000706,1,False,3
1813,VAR_002668,1,True,-1
1814,VAR_000780,1,False,2
1815,VAR_001935,0,False,3
1816,VAR_005400,1,False,3
1817,VAR_006497,1,False,0
1818,VAR_000619,1,True,-1
1819,VAR_003880,1,False,1
1820,VAR_005712,1,False,3
1821,VAR_000182,1,False,2
1822,VAR_000346,0,False,3
1823,VAR_000482,1,False,1
1824,VAR_001784,1,True,-1
1825,VAR_006586,1,False,3
1826,VAR_006218,0,False,4
1827,VAR_003480,0,False,1
1828,VAR_004092,1,False,4
1829,VAR_000639,1,False,3
1830,VAR_005569,1,False,0
1831,VAR_003533,1,False,4
1832,VAR_006304,0,False,3
1833,VAR_005419,1,False,3
1834,VAR_002801,1,True,-1
1835,VAR_000484,1,False,0
1836,VAR_001641,1,False,1
1837,VAR_002728,0,True,-1
1838,VAR_002346,0,False,3
1839,VAR_001302,1,False,4
1840,VAR_003552,0,True,-1
1841,VAR_000246,1,False,1
1842,VAR_003707,0,True,-1
1843,VAR_006307,1,False,2
1844,VAR_000978,1,True,-1
1845,VAR_005257,0,False,0
1846,VAR_002097,0,False,0
1847,VAR_005274,0,False,1
1848,VAR_003447,0,False,4
1849,VAR_005155,1,False,3
1850,VAR_006400,0,False,0
1851,VAR_001134,1,False,1
1852,VAR_000104,0,False,4
1853,VAR_000718,1,False,4
1854,VAR_003920,1,False,2
1855,VAR_000487,0,False,3
1856,VAR_005598,0,False,0
1857,VAR_005366,1,False,0
1858,VAR_006201,1,False,0
1859,VAR_000175,1,False,2
1860,VAR_003767,1,False,0
1861,VAR_003422,0,False,3
1862,VAR_002845,1,False,3
1863,VAR_004067,1,False,2
1864,VAR_005673,1,False,4
1865,VAR_000254,1,False,4
1866,VAR_001974,1,False,2
1867,VAR_002878,1,True,-1
1868,VAR_001027,0,False,3
1869,VAR_000509,1,False,4
1870,VAR_001776,1,True,-1
1871,VAR_006302,0,False,1
1872,VAR_003139,0,False,0
1873,VAR_003006,1,True,-1
1874,VAR_004247,1,False,1
1875,VAR_006261,1,False,1
1876,VAR_006129,1,False,0
1877,VAR_002658,1,True,-1
1878,VAR_000568,1,True,-1
1879,VAR_004853,1,False,3
1880,VAR_003748,1,False,2
1881,VAR_005369,1,False,2
1882,VAR_003251,1,False,4
1883,VAR_006328,1,False,3
1884,VAR_000564,0,False,1
1885,VAR_004507,1,False,1
1886,VAR_000291,1,False,3
1887,VAR_000417,0,False,4
1888,VAR_006225,0,False,3
1889,VAR_005602,1,False,4
1890,VAR_001527,1,False,2
1891,VAR_000577,1,True,-1
1892,VAR_002921,1,True,-1
1893,VAR_004275,1,False,1
1894,VAR_002938,1,False,0
1895,VAR_002634,1,False,2
1896,VAR_005896,1,False,1
1897,VAR_006136,0,False,0
1898,VAR_000856,1,False,1
1899,VAR_004086,0,False,1
1900,VAR_002626,1,True,-1
1901,VAR_002930,1,True,-1
1902,VAR_002268,1,False,1
1903,VAR_005638,0,False,1
1904,VAR_001687,0,False,2
1905,VAR_004436,0,True,-1
1906,VAR_002028,1,False,3
1907,VAR_005554,1,False,3
1908,VAR_003841,0,False,4
1909,VAR_005210,1,False,4
1910,VAR_003445,0,False,3
1911,VAR_003674,1,True,-1
1912,VAR_001385,1,False,2
1913,VAR_004104,1,False,0
1914,VAR_005991,1,False,1
1915,VAR_000341,1,False,4
1916,VAR_003408,1,False,0
1917,VAR_000161,1,False,2
1918,VAR_001616,1,False,1
1919,VAR_003639,0,False,1
1920,VAR_004469,1,False,1
1921,VAR_006502,1,False,3
1922,VAR_000898,1,True,-1
1923,VAR_001752,0,False,1
1924,VAR_004125,1,False,2
1925,VAR_003040,1,False,4
1926,VAR_002475,1,False,4
1927,VAR_006297,0,False,2
1928,VAR_002313,1,False,4
1929,VAR_000229,0,False,2
1930,VAR_005919,1,False,4
1931,VAR_000768,1,False,4
1932,VAR_001406,1,False,3
1933,VAR_000483,1,False,3
1934,VAR_000206,1,False,3
1935,VAR_003725,0,False,3
1936,VAR_004939,1,False,4
1937,VAR_003168,1,True,-1
1938,VAR_004297,1,False,4
1939,VAR_004075,1,False,4
1940,VAR_000084,0,False,1
1941,VAR_004561,0,False,3
1942,VAR_003547,0,False,0
1943,VAR_002838,1,True,-1
1944,VAR_002745,1,True,-1
1945,VAR_005420,1,False,0
1946,VAR_001095,1,True,-1
1947,VAR_006388,1,False,1
1948,VAR_000146,1,False,3
1949,VAR_003381,0,False,4
1950,VAR_002762,1,False,1
1951,VAR_003284,1,False,4
1952,VAR_005857,1,False,0
1953,VAR_005291,1,False,0
1954,VAR_003914,0,False,4
1955,VAR_005777,0,False,1
1956,VAR_002765,1,True,-1
1957,VAR_003926,1,False,2
1958,VAR_004535,0,False,4
1959,VAR_003366,1,False,4
1960,VAR_005214,0,False,2
1961,VAR_002592,1,True,-1
1962,VAR_001144,1,False,3
1963,VAR_005737,1,False,3
1964,VAR_004919,1,False,2
1965,VAR_003643,0,False,3
1966,VAR_000098,1,False,1
1967,VAR_001808,1,False,4
1968,VAR_000608,1,True,-1
1969,VAR_002058,1,False,0
1970,VAR_000405,1,False,2
1971,VAR_004106,1,False,3
1972,VAR_000033,1,False,2
1973,VAR_004074,1,False,1
1974,VAR_002992,1,True,-1
1975,VAR_001599,1,False,1
1976,VAR_002507,1,False,3
1977,VAR_001461,1,False,3
1978,VAR_006050,1,False,4
1979,VAR_000545,1,False,1
1980,VAR_002862,1,False,0
1981,VAR_006278,0,False,0
1982,VAR_006224,0,False,0
1983,VAR_005750,0,False,2
1984,VAR_001371,1,False,2
1985,VAR_006209,0,False,2
1986,VAR_002076,1,False,0
1987,VAR_000828,1,False,1
1988,VAR_003778,1,False,0
1989,VAR_004554,1,True,-1
1990,VAR_002615,0,False,0
1991,VAR_005338,1,False,2
1992,VAR_000838,1,False,2
1993,VAR_006097,1,False,4
1994,VAR_006593,0,False,4
1995,VAR_002419,0,False,2
1996,VAR_002835,1,True,-1
1997,VAR_005962,1,False,4
1998,VAR_005780,1,False,2
1999,VAR_004017,1,False,2
2000,VAR_004240,1,False,3
2001,VAR_005719,1,False,3
2002,VAR_001062,1,True,-1
2003,VAR_000715,1,False,1
2004,VAR_001912,0,True,-1
2005,VAR_004139,1,False,1
2006,VAR_004822,0,False,3
2007,VAR_006293,1,False,4
2008,VAR_000007,0,False,4
2009,VAR_003810,1,False,4
2010,VAR_003056,1,False,0
2011,VAR_003117,1,True,-1
2012,VAR_000207,1,False,2
2013,VAR_002155,0,False,4
2014,VAR_000677,1,True,-1
2015,VAR_002213,1,False,2
2016,VAR_004064,1,False,3
2017,VAR_000976,1,True,-1
2018,VAR_004741,0,False,2
2019,VAR_000156,1,False,2
2020,VAR_002229,0,False,4
2021,VAR_002635,1,True,-1
2022,VAR_005799,1,False,0
2023,VAR_000529,1,False,3
2024,VAR_006104,1,False,2
2025,VAR_006002,1,False,2
2026,VAR_000625,1,True,-1
2027,VAR_003913,0,False,3
2028,VAR_001362,1,False,2
2029,VAR_005947,1,False,1
2030,VAR_000871,0,False,4
2031,VAR_006249,1,False,2
2032,VAR_002577,1,True,-1
2033,VAR_005584,1,False,2
2034,VAR_001416,0,False,0
2035,VAR_006291,1,False,1
2036,VAR_001957,0,False,2
2037,VAR_001212,1,False,1
2038,VAR_004717,1,True,-1
2039,VAR_005020,0,False,2
2040,VAR_004594,1,True,-1
2041,VAR_000068,1,False,1
2042,VAR_005751,0,False,3
2043,VAR_001422,0,False,3
2044,VAR_001535,1,False,4
2045,VAR_001565,1,False,4
2046,VAR_002505,1,False,2
2047,VAR_005650,0,False,0
2048,VAR_005474,1,False,3
2049,VAR_003449,0,False,0
2050,VAR_005259,0,False,4
2051,VAR_005166,1,False,3
2052,VAR_006038,1,False,4
2053,VAR_005454,1,False,2
2054,VAR_000336,0,False,1
2055,VAR_002139,1,False,2
2056,VAR_001533,1,False,2
2057,VAR_001834,1,True,-1
2058,VAR_004211,1,False,4
2059,VAR_004229,0,False,0
2060,VAR_004957,0,False,3
2061,VAR_003249,1,False,1
2062,VAR_001314,1,False,2
2063,VAR_003047,0,False,2
2064,VAR_001966,1,False,2
2065,VAR_002330,0,False,3
2066,VAR_002969,0,False,0
2067,VAR_004526,1,True,-1
2068,VAR_003802,1,False,3
2069,VAR_002947,1,True,-1
2070,VAR_004142,0,False,0
2071,VAR_000594,1,False,2
2072,VAR_003915,1,False,2
2073,VAR_002881,1,True,-1
2074,VAR_003654,1,True,-1
2075,VAR_000442,0,False,4
2076,VAR_002980,1,False,3
2077,VAR_002194,1,False,2
2078,VAR_005942,1,False,4
2079,VAR_001952,1,False,4
2080,VAR_004782,1,False,1
2081,VAR_003834,1,False,3
2082,VAR_000016,1,False,1
2083,VAR_005705,1,False,1
2084,VAR_006274,1,False,1
2085,VAR_000754,1,False,0
2086,VAR_000891,0,True,-1
2087,VAR_005500,1,False,0
2088,VAR_004885,1,False,4
2089,VAR_004299,1,False,1
2090,VAR_002366,1,False,0
2091,VAR_003082,1,True,-1
2092,VAR_003505,0,False,4
2093,VAR_005873,0,False,1
2094,VAR_001147,1,False,2
2095,VAR_002215,0,False,2
2096,VAR_005156,1,False,4
2097,VAR_005379,0,False,0
2098,VAR_004111,1,False,3
2099,VAR_006098,1,False,3
2100,VAR_003843,1,False,3
2101,VAR_005313,1,False,1
2102,VAR_005154,1,False,0
2103,VAR_000269,1,False,3
2104,VAR_002220,1,False,2
2105,VAR_003260,1,False,3
2106,VAR_001423,1,False,0
2107,VAR_005798,1,False,0
2108,VAR_001965,1,True,-1
2109,VAR_005576,1,False,0
2110,VAR_001666,1,False,3
2111,VAR_000368,1,False,1
2112,VAR_000747,1,False,4
2113,VAR_002182,1,False,4
2114,VAR_006589,1,False,2
2115,VAR_003783,1,False,4
2116,VAR_004977,1,False,1
2117,VAR_002095,0,False,0
2118,VAR_002903,1,True,-1
2119,VAR_003591,0,False,1
2120,VAR_002370,1,False,2
2121,VAR_001598,1,False,1
2122,VAR_002473,0,False,1
2123,VAR_000351,0,False,1
2124,VAR_002016,0,False,3
2125,VAR_005791,1,False,3
2126,VAR_002337,0,False,1
2127,VAR_001403,1,False,1
2128,VAR_001375,1,False,1
2129,VAR_000285,1,False,4
2130,VAR_002971,1,True,-1
2131,VAR_002608,1,True,-1
2132,VAR_006130,0,False,1
2133,VAR_006063,1,False,4
2134,VAR_002936,1,False,3
2135,VAR_003237,1,True,-1
2136,VAR_006568,1,False,2
2137,VAR_001677,1,False,3
2138,VAR_001424,0,False,3
2139,VAR_005729,1,False,3
2140,VAR_003376,1,False,1
2141,VAR_004988,1,False,4
2142,VAR_003438,1,False,1
2143,VAR_000542,1,False,0
2144,VAR_005482,0,False,4
2145,VAR_003322,1,False,0
2146,VAR_005886,0,False,2
2147,VAR_000118,0,False,2
2148,VAR_004538,1,False,4
2149,VAR_006049,1,False,2
2150,VAR_002708,1,True,-1
2151,VAR_002885,0,False,4
2152,VAR_000580,0,False,3
2153,VAR_003731,0,False,0
2154,VAR_001894,1,False,4
2155,VAR_005920,1,False,0
2156,VAR_000481,1,False,1
2157,VAR_004915,1,False,4
2158,VAR_000172,1,False,4
2159,VAR_000309,1,False,1
2160,VAR_002565,1,True,-1
2161,VAR_000019,0,False,4
2162,VAR_000605,1,True,-1
2163,VAR_001627,1,False,3
2164,VAR_004818,1,False,0
2165,VAR_002022,1,False,0
2166,VAR_001939,1,True,-1
2167,VAR_005644,1,False,4
2168,VAR_002810,1,False,2
2169,VAR_005785,1,False,2
2170,VAR_002870,1,True,-1
2171,VAR_002339,0,False,0
2172,VAR_002354,1,False,4
2173,VAR_006473,0,False,2
2174,VAR_002874,1,False,3
2175,VAR_001877,1,False,1
2176,VAR_003759,1,False,4
2177,VAR_003529,1,False,3
2178,VAR_004892,1,False,4
2179,VAR_001114,1,False,1
2180,VAR_006292,1,False,1
2181,VAR_002879,1,True,-1
2182,VAR_002691,1,True,-1
2183,VAR_003593,0,True,-1
2184,VAR_001223,1,False,2
2185,VAR_005399,1,False,4
2186,VAR_000462,1,False,0
2187,VAR_001558,1,False,0
2188,VAR_004555,1,True,-1
2189,VAR_005131,1,False,2
2190,VAR_003696,0,False,1
2191,VAR_004277,1,False,1
2192,VAR_004745,1,False,3
2193,VAR_001991,0,False,2
2194,VAR_006032,1,False,2
2195,VAR_001643,0,False,0
2196,VAR_000632,1,False,1
2197,VAR_004742,1,False,4
2198,VAR_000194,1,False,1
2199,VAR_003150,1,True,-1
2200,VAR_006504,1,False,2
2201,VAR_006213,1,False,3
2202,VAR_001664,1,False,2
2203,VAR_000970,1,True,-1
2204,VAR_000652,1,True,-1
2205,VAR_004893,1,False,0
2206,VAR_001047,0,False,4
2207,VAR_005247,1,False,2
2208,VAR_001728,0,False,1
2209,VAR_003508,0,False,4
2210,VAR_006556,1,False,3
2211,VAR_004035,0,False,3
2212,VAR_001067,1,True,-1
2213,VAR_000308,1,False,0
2214,VAR_006214,1,False,1
2215,VAR_002616,1,True,-1
2216,VAR_003099,1,False,0
2217,VAR_002440,0,False,1
2218,VAR_002811,1,True,-1
2219,VAR_002617,1,True,-1
2220,VAR_003562,0,False,0
2221,VAR_003011,1,True,-1
2222,VAR_000403,1,False,2
2223,VAR_000506,1,False,2
2224,VAR_006312,1,False,0
2225,VAR_001286,0,False,2
2226,VAR_003007,1,True,-1
2227,VAR_000418,1,False,2
2228,VAR_003288,1,False,2
2229,VAR_004912,1,False,4
2230,VAR_004285,1,False,3
2231,VAR_006141,1,False,1
2232,VAR_004403,1,True,-1
2233,VAR_003936,1,False,2
2234,VAR_001635,0,False,4
2235,VAR_004775,0,False,0
2236,VAR_003243,1,False,3
2237,VAR_002684,1,True,-1
2238,VAR_001938,1,True,-1
2239,VAR_000498,0,False,3
2240,VAR_004432,0,True,-1
2241,VAR_005487,1,False,4
2242,VAR_001936,1,True,-1
2243,VAR_004071,1,False,1
2244,VAR_002138,1,False,1
2245,VAR_002432,0,False,1
2246,VAR_001637,1,False,3
2247,VAR_000468,1,False,1
2248,VAR_003132,1,False,2
2249,VAR_003683,0,False,4
2250,VAR_006564,1,False,3
2251,VAR_006048,1,False,4
2252,VAR_005781,1,False,2
2253,VAR_004391,0,False,2
2254,VAR_003392,1,False,1
2255,VAR_000183,1,False,3
2256,VAR_003905,1,False,1
2257,VAR_001715,0,False,1
2258,VAR_002492,0,False,2
2259,VAR_002922,0,False,1
2260,VAR_004712,1,True,-1
2261,VAR_002199,1,False,4
2262,VAR_004852,1,False,2
2263,VAR_005264,0,False,2
2264,VAR_000663,0,False,2
2265,VAR_002976,1,True,-1
2266,VAR_005008,1,False,1
2267,VAR_002671,1,True,-1
2268,VAR_001100,1,False,4
2269,VAR_001325,0,False,2
2270,VAR_004573,1,True,-1
2271,VAR_001192,1,False,4
2272,VAR_002042,1,False,4
2273,VAR_002049,1,False,2
2274,VAR_002195,1,False,1
2275,VAR_005497,1,False,0
2276,VAR_002429,1,False,3
2277,VAR_004813,1,False,1
2278,VAR_003598,0,True,-1
2279,VAR_005306,0,False,0
2280,VAR_002441,1,False,4
2281,VAR_002567,0,False,3
2282,VAR_002588,1,True,-1
2283,VAR_004011,1,False,3
2284,VAR_000601,1,True,-1
2285,VAR_000219,1,False,0
2286,VAR_001084,0,False,4
2287,VAR_001585,0,False,3
2288,VAR_003354,1,False,1
2289,VAR_003417,1,False,4
2290,VAR_006585,0,False,3
2291,VAR_002145,1,False,4
2292,VAR_003786,1,False,1
2293,VAR_003111,0,False,2
2294,VAR_001861,0,False,1
2295,VAR_003197,0,False,2
2296,VAR_004018,0,False,2
2297,VAR_006281,1,False,0
2298,VAR_002520,1,False,0
2299,VAR_002551,1,False,1
2300,VAR_002820,1,True,-1
2301,VAR_001035,1,True,-1
2302,VAR_003170,1,True,-1
2303,VAR_005441,1,False,0
2304,VAR_004947,1,False,3
2305,VAR_004004,1,False,4
2306,VAR_005768,1,False,2
2307,VAR_006527,0,False,4
2308,VAR_003058,1,True,-1
2309,VAR_003716,1,False,1
2310,VAR_002187,1,False,2
2311,VAR_002598,1,True,-1
2312,VAR_003535,1,False,0
2313,VAR_006315,1,False,4
2314,VAR_003210,0,False,4
2315,VAR_002983,1,True,-1
2316,VAR_006319,1,False,4
2317,VAR_003185,1,True,-1
2318,VAR_001287,1,False,0
2319,VAR_005302,1,False,4
2320,VAR_006088,1,False,1
2321,VAR_000031,1,False,1
2322,VAR_000173,1,False,2
2323,VAR_006146,1,False,2
2324,VAR_002808,1,True,-1
2325,VAR_004972,1,False,4
2326,VAR_005312,0,False,1
2327,VAR_000474,1,False,0
2328,VAR_001029,1,True,-1
2329,VAR_005929,1,False,4
2330,VAR_002595,1,True,-1
2331,VAR_000272,0,False,2
2332,VAR_000845,1,False,0
2333,VAR_000937,1,False,2
2334,VAR_001760,1,False,2
2335,VAR_003774,0,False,2
2336,VAR_003353,1,False,1
2337,VAR_006103,1,False,4
2338,VAR_003723,1,False,3
2339,VAR_004944,1,False,0
2340,VAR_004778,0,False,1
2341,VAR_003592,0,False,4
2342,VAR_004382,1,False,4
2343,VAR_004043,1,False,1
2344,VAR_001184,1,False,1
2345,VAR_000037,1,False,3
2346,VAR_003700,1,True,-1
2347,VAR_004985,1,False,2
2348,VAR_003106,1,True,-1
2349,VAR_005645,1,False,2
2350,VAR_006283,1,False,1
2351,VAR_001108,0,False,0
2352,VAR_004600,1,True,-1
2353,VAR_002612,1,False,1
2354,VAR_001716,1,False,0
2355,VAR_003182,1,True,-1
2356,VAR_004539,1,True,-1
2357,VAR_003435,0,False,2
2358,VAR_002135,1,False,0
2359,VAR_003324,0,False,1
2360,VAR_004358,0,False,1
2361,VAR_004459,0,False,3
2362,VAR_005243,1,False,2
2363,VAR_005530,1,False,4
2364,VAR_005770,1,False,1
2365,VAR_005036,0,False,3
2366,VAR_002791,1,False,4
2367,VAR_000171,1,False,0
2368,VAR_005960,0,False,2
2369,VAR_005409,1,False,2
2370,VAR_004344,0,False,0
2371,VAR_001561,1,False,1
2372,VAR_001313,1,False,1
2373,VAR_006508,1,False,3
2374,VAR_003118,1,True,-1
2375,VAR_004180,1,False,2
2376,VAR_002749,1,True,-1
2377,VAR_001780,1,True,-1
2378,VAR_001557,0,False,0
2379,VAR_000609,1,True,-1
2380,VAR_003904,1,False,2
2381,VAR_005118,1,False,1
2382,VAR_002817,0,True,-1
2383,VAR_002725,1,False,4
2384,VAR_000949,1,True,-1
2385,VAR_006587,1,False,0
2386,VAR_004774,1,False,3
2387,VAR_005730,0,False,3
2388,VAR_002293,0,False,1
2389,VAR_002271,1,False,2
2390,VAR_005211,1,False,3
2391,VAR_006340,1,False,1
2392,VAR_005861,1,False,3
2393,VAR_006029,1,False,1
2394,VAR_004790,1,False,1
2395,VAR_002868,1,True,-1
2396,VAR_004147,0,False,1
2397,VAR_000788,1,False,1
2398,VAR_001710,0,False,1
2399,VAR_000139,1,False,1
2400,VAR_002591,1,False,4
2401,VAR_003147,0,False,1
2402,VAR_001948,1,True,-1
2403,VAR_005181,1,False,0
2404,VAR_003190,1,True,-1
2405,VAR_004355,0,False,3
2406,VAR_000851,1,False,2
2407,VAR_003135,1,False,4
2408,VAR_001139,0,False,2
2409,VAR_003990,1,False,2
2410,VAR_004271,1,False,2
2411,VAR_001741,0,False,3
2412,VAR_004542,1,True,-1
2413,VAR_002636,1,False,0
2414,VAR_006143,1,False,2
2415,VAR_003317,0,False,2
2416,VAR_006430,0,False,1
2417,VAR_006353,0,False,0
2418,VAR_001210,1,False,2
2419,VAR_000911,1,False,1
2420,VAR_000535,0,False,3
2421,VAR_001066,1,True,-1
2422,VAR_002519,1,False,1
2423,VAR_000860,1,False,0
2424,VAR_002231,1,False,0
2425,VAR_001330,1,False,1
2426,VAR_005133,1,False,4
2427,VAR_003092,0,False,2
2428,VAR_004029,0,False,1
2429,VAR_004922,1,False,4
2430,VAR_001797,1,True,-1
2431,VAR_002529,0,False,3
2432,VAR_002736,1,True,-1
2433,VAR_000423,0,False,4
2434,VAR_000233,1,False,4
2435,VAR_005445,1,False,1
2436,VAR_006581,1,False,3
2437,VAR_003732,0,False,0
2438,VAR_000295,1,False,2
2439,VAR_001023,1,True,-1
2440,VAR_004481,1,False,0
2441,VAR_002140,1,False,2
2442,VAR_001896,1,True,-1
2443,VAR_005717,1,False,0
2444,VAR_004380,1,False,3
2445,VAR_005351,1,False,2
2446,VAR_000953,1,True,-1
2447,VAR_000954,1,True,-1
2448,VAR_003122,1,True,-1
2449,VAR_001276,0,False,2
2450,VAR_002152,1,False,1
2451,VAR_004830,1,False,4
2452,VAR_000947,1,True,-1
2453,VAR_002160,1,False,4
2454,VAR_000361,1,False,3
2455,VAR_005236,0,False,1
2456,VAR_004457,1,False,2
2457,VAR_000191,1,False,4
2458,VAR_004140,1,False,0
2459,VAR_000149,1,False,3
2460,VAR_006071,0,False,0
2461,VAR_005115,0,False,2
2462,VAR_001779,0,False,0
2463,VAR_004414,1,True,-1
2464,VAR_001871,0,True,-1
2465,VAR_004638,0,False,1
2466,VAR_001396,1,False,4
2467,VAR_001859,1,True,-1
2468,VAR_005999,0,False,0
2469,VAR_000725,1,False,0
2470,VAR_002743,1,True,-1
2471,VAR_006363,0,False,4
2472,VAR_005903,1,False,4
2473,VAR_002262,1,False,1
2474,VAR_002968,1,False,4
2475,VAR_005593,1,False,3
2476,VAR_000198,1,False,0
2477,VAR_000610,0,False,4
2478,VAR_003901,1,False,0
2479,VAR_000362,1,False,3
2480,VAR_003282,1,False,1
2481,VAR_002274,1,False,2
2482,VAR_003984,0,False,2
2483,VAR_005789,1,False,3
2484,VAR_002428,1,False,1
2485,VAR_002314,1,False,4
2486,VAR_002974,0,False,3
2487,VAR_005814,0,False,4
2488,VAR_002943,0,False,4
2489,VAR_003793,1,False,4
2490,VAR_001112,0,False,2
2491,VAR_002027,1,False,1
2492,VAR_002190,1,False,2
2493,VAR_006033,1,False,1
2494,VAR_001002,1,False,4
2495,VAR_005787,1,False,2
2496,VAR_003876,0,False,0
2497,VAR_006054,1,False,2
2498,VAR_005176,1,False,3
2499,VAR_005268,1,False,3
2500,VAR_001683,0,False,4
2501,VAR_006035,1,False,4
2502,VAR_003129,1,True,-1
2503,VAR_003266,1,False,4
2504,VAR_001862,1,True,-1
2505,VAR_005480,1,False,3
2506,VAR_002181,1,False,0
2507,VAR_005428,1,False,3
2508,VAR_002532,1,False,2
2509,VAR_002391,1,True,-1
2510,VAR_000557,1,True,-1
2511,VAR_001197,1,False,1
2512,VAR_003888,0,False,4
2513,VAR_001513,1,False,4
2514,VAR_005516,1,False,4
2515,VAR_001161,1,False,2
2516,VAR_005918,1,False,2
2517,VAR_003889,0,False,0
2518,VAR_000938,1,False,0
2519,VAR_001631,1,False,0
2520,VAR_006422,0,False,2
2521,VAR_005580,1,False,4
2522,VAR_004402,1,True,-1
2523,VAR_000717,1,False,2
2524,VAR_001840,1,True,-1
2525,VAR_006334,1,False,4
2526,VAR_001923,1,True,-1
2527,VAR_004888,0,False,4
2528,VAR_004156,0,False,3
2529,VAR_005762,0,False,4
2530,VAR_002800,1,True,-1
2531,VAR_000214,1,False,3
2532,VAR_004264,1,False,4
2533,VAR_002517,1,False,1
2534,VAR_004023,1,False,4
2535,VAR_002929,1,True,-1
2536,VAR_001869,1,True,-1
2537,VAR_001888,1,True,-1
2538,VAR_002074,1,False,0
2539,VAR_004109,1,False,0
2540,VAR_004033,1,False,2
2541,VAR_003560,0,False,1
2542,VAR_004664,0,False,4
2543,VAR_004894,1,False,0
2544,VAR_002607,1,True,-1
2545,VAR_004063,1,False,3
2546,VAR_004537,1,True,-1
2547,VAR_003378,0,False,0
2548,VAR_004694,0,False,1
2549,VAR_006528,0,False,4
2550,VAR_004038,1,False,4
2551,VAR_003663,1,False,0
2552,VAR_000469,1,False,2
2553,VAR_002600,1,True,-1
2554,VAR_000151,1,False,2
2555,VAR_001105,1,True,-1
2556,VAR_000508,1,False,3
2557,VAR_002376,1,False,0
2558,VAR_005074,1,False,3
2559,VAR_000493,0,False,4
2560,VAR_006184,1,False,2
2561,VAR_000694,1,True,-1
2562,VAR_004927,1,False,2
2563,VAR_001430,0,False,1
2564,VAR_005066,0,False,1
2565,VAR_002325,1,False,3
2566,VAR_005938,1,False,4
2567,VAR_000960,1,True,-1
2568,VAR_005301,0,False,4
2569,VAR_006507,1,False,0
2570,VAR_000758,0,False,4
2571,VAR_004993,1,False,4
2572,VAR_002176,1,False,4
2573,VAR_002821,1,True,-1
2574,VAR_002788,1,True,-1
2575,VAR_004557,1,True,-1
2576,VAR_005913,0,False,4
2577,VAR_001876,1,True,-1
2578,VAR_004309,1,False,0
2579,VAR_004478,1,False,1
2580,VAR_004117,0,False,2
2581,VAR_002579,1,True,-1
2582,VAR_003418,1,False,1
2583,VAR_004711,1,False,2
2584,VAR_005100,0,False,3
2585,VAR_003145,1,True,-1
2586,VAR_001119,1,True,-1
2587,VAR_002944,1,False,4
2588,VAR_005793,1,False,2
2589,VAR_003661,1,False,1
2590,VAR_001120,1,False,4
2591,VAR_003166,0,False,4
2592,VAR_004823,1,False,4
2593,VAR_001697,1,False,4
2594,VAR_006333,0,False,3
2595,VAR_002162,1,False,2
2596,VAR_000946,1,True,-1
2597,VAR_002734,1,True,-1
2598,VAR_003005,1,True,-1
2599,VAR_002990,1,True,-1
2600,VAR_001775,1,True,-1
2601,VAR_005550,1,False,4
2602,VAR_002918,0,False,4
2603,VAR_004832,0,False,2
2604,VAR_001090,1,True,-1
2605,VAR_005175,0,False,1
2606,VAR_001303,0,False,2
2607,VAR_006060,0,False,3
2608,VAR_000054,1,False,4
2609,VAR_004715,0,True,-1
2610,VAR_006157,0,False,3
2611,VAR_000014,1,False,3
2612,VAR_000518,1,False,1
2613,VAR_001971,0,True,-1
2614,VAR_006517,1,False,3
2615,VAR_002805,1,True,-1
2616,VAR_000870,0,False,3
2617,VAR_000810,0,False,1
2618,VAR_003722,1,False,2
2619,VAR_005193,1,False,2
2620,VAR_000393,0,False,2
2621,VAR_004724,1,True,-1
2622,VAR_002864,1,True,-1
2623,VAR_004932,1,False,1
2624,VAR_005140,1,False,3
2625,VAR_004324,0,False,2
2626,VAR_001040,0,False,4
2627,VAR_001484,0,False,2
2628,VAR_000910,1,False,4
2629,VAR_005511,1,False,2
2630,VAR_001164,1,False,0
2631,VAR_005189,1,False,3
2632,VAR_002831,1,True,-1
2633,VAR_005675,0,False,4
2634,VAR_003811,1,False,4
2635,VAR_003015,0,False,4
2636,VAR_005349,1,False,0
2637,VAR_005473,1,False,0
2638,VAR_004491,1,False,1
2639,VAR_002163,0,False,4
2640,VAR_001103,1,False,0
2641,VAR_006424,0,False,4
2642,VAR_001390,1,False,0
2643,VAR_003463,0,False,1
2644,VAR_002317,1,False,2
2645,VAR_003242,1,False,0
2646,VAR_003964,1,False,3
